query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values
RailwayLine_left.csv,title,1,Stadium_right,title,0.5562608242034912,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Centre Bell, Talking Stick Resort Arena, Moda Center, Astrodome, NRG Stadium"
RailwayLine_left.csv,title,1,RugbyLeague_left,title,0.5539075136184692,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship"
RailwayLine_left.csv,title,1,SportFacility_right,title,0.5524855256080627,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Centre Bell, Talking Stick Resort Arena, Moda Center, Astrodome, NRG Stadium"
RailwayLine_left.csv,title,1,Race_right,title,0.5500572323799133,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","2000 Guineas Stakes, St Leger Stakes, W.S. Cox Plate, 1000 Guineas Stakes, Duchess of Cambridge Stakes"
RailwayLine_left.csv,title,1,SoccerLeague_left,title,0.5500396490097046,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup"
RailwayLine_left.csv,title,1,RugbyLeague_right,title,0.5493100881576538,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","World Rugby Sevens Series, World Club Series, Mitre 10 Cup, Pro12, League Cup (rugby league)"
RailwayLine_left.csv,title,1,SportsLeague_left,title,0.5487995147705078,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","American Football League, Devon, Premier League, Italian Football League, Serie A"
RailwayLine_left.csv,title,1,ShoppingMall_left,title,0.5453811883926392,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","The Galleria (Houston), Shops at Prudential Center, The Fashion Centre at Pentagon City, Westfield Sydney Central Plaza, Mantri Square"
RailwayLine_left.csv,title,1,TelevisionStation_right,title,0.5445184707641602,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","ITV, Fox Sports Net, Showtime (TV network), ITV1, TLC (TV network)"
RailwayLine_left.csv,title,1,Race_left,title,0.5401573777198792,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Kentucky Derby, Melbourne Cup, Tour de France, Preakness Stakes, Kentucky Oaks"
RailwayLine_left.csv,title,1,GivenName_right,title,0.5393979549407959,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing"
RailwayLine_left.csv,title,1,Museum_right,title,0.5384714007377625,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Louvre, MusÃ©e du Louvre, Doge's Palace, Science Museum (London), National Motor Museum, Beaulieu"
RailwayLine_left.csv,title,1,Country_right,title,0.5363810658454895,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Kosovo (region), Myanmar, Qing dynasty, Special administrative regions of China, Kingdom of Northumbria"
RailwayLine_left.csv,title,1,Device_right,title,0.5350820422172546,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Game com, Crossbow bolt, 32X, Sega CD, Tsurugi (sword)"
RailwayLine_left.csv,title,1,Museum_left,title,0.5349979400634766,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Bletchley Park, National Baseball Hall of Fame and Museum, British Museum, The Louvre, Rijksmuseum"
RailwayLine_left.csv,title,1,ArtificialSatellite_right,title,0.5346929430961609,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Soyuz 7K-T No.39, Pad Abort Test 1, AS-101 (spacecraft), AS-102 (spacecraft), Spirit rover"
RailwayLine_left.csv,title,1,BasketballTeam_left,title,0.5334807634353638,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Boston Celtics, Brooklyn Nets, New York Knicks, Orlando Magic, Miami Heat"
RailwayLine_left.csv,title,1,EthnicGroup_right,title,0.5318291187286377,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","African Americans, Arabs, Aleut, Basques, Ecuadorians"
RailwayLine_left.csv,title,1,Artwork_right,title,0.5306053161621094,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Portlandia, La Danse (Bouguereau), La Danse, The Return of Spring, The Night Watch (painting)"
RailwayLine_left.csv,title,1,Venue_right,title,0.5288854837417603,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Epstein Theatre, Orchestra Hall (Detroit), Barclaycard Arena, La Monnaie/De Munt, Orchestra Hall (Minneapolis, Minnesota)"
RailwayLine_left.csv,title,1,PoliticalParty_right,title,0.5284765958786011,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Christian Social Union of Bavaria, Movimiento Libertario, Labour United, Labour Union (Poland), Whig (British political party)"
RailwayLine_left.csv,title,1,Tournament_left,title,0.5278029441833496,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","2002 FIFA World Cup, 1930 FIFA World Cup, 1934 FIFA World Cup, 1938 FIFA World Cup, 1950 FIFA World Cup"
RailwayLine_left.csv,title,1,SportFacility_left,title,0.5277411937713623,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Craven Cottage, Cardiff Arms Park, Melbourne Cricket Ground, Shea Stadium, Yankee Stadium (1923)"
RailwayLine_left.csv,title,1,Tournament_right,title,0.5268480777740479,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Women's PGA Championship, AT&T Pebble Beach Pro-Am, 2004 AFF Championship, Senior Open Championship, ANA Inspiration"
RailwayLine_left.csv,title,1,Venue_left,title,0.5252003073692322,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Fenway Park, La Scala, Moulin Rouge, Savoy Theatre, Abbey Road Studios"
RailwayLine_left.csv,title,1,Legislature_left,title,0.5240386128425598,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Bundestag, Council of the European Union, European Parliament, House of Lords, House of Commons of the United Kingdom"
RailwayLine_left.csv,title,1,FootballLeagueSeason_left,title,0.5234171748161316,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season"
RailwayLine_left.csv,title,1,Stadium_left,title,0.5232690572738647,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Craven Cottage, Cardiff Arms Park, Melbourne Cricket Ground, Shea Stadium, Yankee Stadium (1923)"
RailwayLine_left.csv,title,1,FootballLeagueSeason_right,title,0.5221742391586304,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","2003 Tippeligaen, 2004 Tippeligaen, 2005 Tippeligaen, 2002 Tippeligaen, 2001 Tippeligaen"
RailwayLine_left.csv,title,1,Wrestler_right,title,0.5214975476264954,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Amy Dumas, Chavo Guerrero Sr., Chavo Guerrero Jr., Val Venis, Rhino (wrestler)"
RailwayLine_left.csv,title,1,Monarch_right,title,0.5214389562606812,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Emperor Kinmei, Emperor Tenmu, Emperor Monmu, Anastasius I Dicorus, Theodoric the Great"
RailwayLine_left.csv,title,1,Song_right,title,0.5213568210601807,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Twinkle, Twinkle, Little Star, Yesterday (Beatles song), When My Baby Smiles at Me (song), Lavender's Blue, Angel of Death (Slayer song)"
RailwayLine_left.csv,title,1,GivenName_left,title,0.5211657285690308,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Adrian, Alexander, Anastasius, Alexius, Alexandra"
RailwayLine_left.csv,title,1,EthnicGroup_left,title,0.5207540988922119,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Ainu people, African American, Arab people, Ababda people, Albanians"
RailwayLine_left.csv,title,1,GovernmentAgency_left,title,0.5193206071853638,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA"
RailwayLine_left.csv,title,1,Galaxy_left,title,0.5164510607719421,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Large Magellanic Cloud, Andromeda Galaxy, Hoag's Object, Messier 100, Small Magellanic Cloud"
RailwayLine_left.csv,title,1,Award_left,title,0.5157889127731323,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize"
RailwayLine_left.csv,title,1,SoccerClubSeason_left,title,0.5156481862068176,"London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line","2005 SK Brann season, 2006 Australia national football team season, 2007 Australia national football team season, 2007 Shelbourne F.C. season, 2006 Houston Dynamo season"
SoccerLeague_left.csv,title,2,SoccerLeague_right,title,0.7209195494651794,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","National League (English football), USL W-League, J1 League, Gibraltar Premier Division, Persian Gulf Pro League"
SoccerLeague_left.csv,title,2,SoccerLeague_left,title,0.7043668031692505,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup"
SoccerLeague_left.csv,title,2,SportsLeague_right,title,0.6870667338371277,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","World Rugby Sevens Series, Sevens World Series, FIVB Volleyball World Cup, National Basketball League (Australia), National League (English football)"
SoccerLeague_left.csv,title,2,SportsLeague_left,title,0.6691121459007263,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","American Football League, Devon, Premier League, Italian Football League, Serie A"
SoccerLeague_left.csv,title,2,RugbyLeague_right,title,0.6541538238525391,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","World Rugby Sevens Series, World Club Series, Mitre 10 Cup, Pro12, League Cup (rugby league)"
SoccerLeague_left.csv,title,2,RugbyLeague_left,title,0.6462592482566833,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship"
SoccerLeague_left.csv,title,2,FootballLeagueSeason_right,title,0.637022078037262,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2003 Tippeligaen, 2004 Tippeligaen, 2005 Tippeligaen, 2002 Tippeligaen, 2001 Tippeligaen"
SoccerLeague_left.csv,title,2,FootballLeagueSeason_left,title,0.6035730242729187,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season"
SoccerLeague_left.csv,title,2,SoccerTournament_left,title,0.6032058000564575,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2002 FIFA World Cup, 1930 FIFA World Cup, 1934 FIFA World Cup, 1938 FIFA World Cup, 1950 FIFA World Cup"
SoccerLeague_left.csv,title,2,SoccerTournament_right,title,0.5975698828697205,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2004 AFF Championship, 2005 UEFA European Under-19 Championship, 2004â05 OFC Club Championship, 2000â01 Oceania Club Championship, 2006 UEFA European Under-19 Championship"
SoccerLeague_left.csv,title,2,Tournament_right,title,0.5957713723182678,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Women's PGA Championship, AT&T Pebble Beach Pro-Am, 2004 AFF Championship, Senior Open Championship, ANA Inspiration"
SoccerLeague_left.csv,title,2,BasketballTeam_right,title,0.5937588214874268,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United"
SoccerLeague_left.csv,title,2,FootballMatch_left,title,0.5880393981933594,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","1966 FIFA World Cup Final, Battle of Santiago, Battle of Berne, Battle of Bramall Lane, 1972 European Cup Winners' Cup Final"
SoccerLeague_left.csv,title,2,SoccerClubSeason_left,title,0.5708245038986206,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2005 SK Brann season, 2006 Australia national football team season, 2007 Australia national football team season, 2007 Shelbourne F.C. season, 2006 Houston Dynamo season"
SoccerLeague_left.csv,title,2,Race_right,title,0.5671883821487427,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2000 Guineas Stakes, St Leger Stakes, W.S. Cox Plate, 1000 Guineas Stakes, Duchess of Cambridge Stakes"
SoccerLeague_left.csv,title,2,SoccerClubSeason_right,title,0.5605205297470093,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2006 Australia national soccer team season, 2007 Australia national soccer team season, 2008 Australia national soccer team season, 2005 Australia national soccer team season, 2009 Australia national soccer team season"
SoccerLeague_left.csv,title,2,Tournament_left,title,0.5584380626678467,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2002 FIFA World Cup, 1930 FIFA World Cup, 1934 FIFA World Cup, 1938 FIFA World Cup, 1950 FIFA World Cup"
SoccerLeague_left.csv,title,2,Stadium_right,title,0.5583648681640625,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Centre Bell, Talking Stick Resort Arena, Moda Center, Astrodome, NRG Stadium"
SoccerLeague_left.csv,title,2,RailwayLine_left,title,0.5568040609359741,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line"
SoccerLeague_left.csv,title,2,FootballMatch_right,title,0.5567833185195923,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Battle of Santiago (1962 FIFA World Cup), Battle of Berne (1954 FIFA World Cup), 2005 international rules series, Austria v Switzerland (1954 FIFA World Cup), 2001 Germany v England football match"
SoccerLeague_left.csv,title,2,Award_right,title,0.5555588603019714,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Academy Awards, Academy Award for Best Art Direction, Academy Award for Best Makeup, Academy Award for Best Adapted Screenplay, Academy Award for Best Directing"
SoccerLeague_left.csv,title,2,RailwayLine_right,title,0.5521225333213806,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Central line (London Underground), Line 3 Scarborough, Jungfraubahn, Wengernalpbahn, HankyÅ« KyÅto Main Line"
SoccerLeague_left.csv,title,2,GivenName_right,title,0.5509142875671387,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing"
SoccerLeague_left.csv,title,2,TelevisionStation_right,title,0.5506081581115723,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","ITV, Fox Sports Net, Showtime (TV network), ITV1, TLC (TV network)"
SoccerLeague_left.csv,title,2,Artwork_left,title,0.5482048988342285,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","David (Michelangelo), Venus de Milo, Manneken Pis, Mona Lisa, The Last Supper (Leonardo da Vinci)"
SoccerLeague_left.csv,title,2,Magazine_right,title,0.5463632345199585,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","The Raven: Anarchist Quarterly, Next Magazine (Chinese magazine), Men's Health, Seventeen (American magazine), Liberty (libertarian magazine)"
SoccerLeague_left.csv,title,2,TelevisionStation_left,title,0.5448633432388306,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News"
SoccerLeague_left.csv,title,2,Venue_right,title,0.5446605682373047,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Epstein Theatre, Orchestra Hall (Detroit), Barclaycard Arena, La Monnaie/De Munt, Orchestra Hall (Minneapolis, Minnesota)"
SoccerLeague_left.csv,title,2,Award_left,title,0.5445717573165894,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize"
SoccerLeague_left.csv,title,2,SportFacility_right,title,0.5428967475891113,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Centre Bell, Talking Stick Resort Arena, Moda Center, Astrodome, NRG Stadium"
SoccerLeague_left.csv,title,2,SportFacility_left,title,0.5425837635993958,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Craven Cottage, Cardiff Arms Park, Melbourne Cricket Ground, Shea Stadium, Yankee Stadium (1923)"
SoccerLeague_left.csv,title,2,TennisTournament_left,title,0.5413411855697632,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2002 US Open (tennis), 2005 Australian Open, 1999 Australian Open, 1991 French Open, 2000 Tennis Masters Cup"
SoccerLeague_left.csv,title,2,Venue_left,title,0.5382354855537415,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Fenway Park, La Scala, Moulin Rouge, Savoy Theatre, Abbey Road Studios"
SoccerLeague_left.csv,title,2,Country_right,title,0.53767329454422,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Kosovo (region), Myanmar, Qing dynasty, Special administrative regions of China, Kingdom of Northumbria"
SoccerLeague_left.csv,title,2,Race_left,title,0.5366182327270508,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Kentucky Derby, Melbourne Cup, Tour de France, Preakness Stakes, Kentucky Oaks"
SoccerLeague_left.csv,title,2,PoliticalParty_right,title,0.5361685752868652,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Christian Social Union of Bavaria, Movimiento Libertario, Labour United, Labour Union (Poland), Whig (British political party)"
SoccerLeague_left.csv,title,2,BasketballTeam_left,title,0.5358644723892212,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Boston Celtics, Brooklyn Nets, New York Knicks, Orlando Magic, Miami Heat"
SoccerLeague_left.csv,title,2,PoliticalParty_left,title,0.5357906222343445,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party"
SoccerLeague_left.csv,title,2,ShoppingMall_right,title,0.5355111360549927,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","The Galleria, The Shops at Prudential Center, Fashion Centre at Pentagon City, Sydney Central Plaza, Mahatma Jyotiba Phule Mandai"
SoccerLeague_left.csv,title,2,Stadium_left,title,0.5353478789329529,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Craven Cottage, Cardiff Arms Park, Melbourne Cricket Ground, Shea Stadium, Yankee Stadium (1923)"
SoccerLeague_left.csv,title,2,MotorsportSeason_right,title,0.5311943292617798,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2005 GP2 Series, 1976 in NASCAR, 2004 World Rally Championship, 2005 World Rally Championship, 2003 World Rally Championship"
SoccerLeague_left.csv,title,2,Artwork_right,title,0.5303077101707458,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Portlandia, La Danse (Bouguereau), La Danse, The Return of Spring, The Night Watch (painting)"
SoccerLeague_left.csv,title,2,Country_left,title,0.5285615921020508,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Algeria, Andorra, Aruba, Angola, Albania"
SoccerLeague_left.csv,title,2,MotorsportSeason_left,title,0.5260314345359802,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","2005 NASCAR Nextel Cup Series, 2005 GP2 Series season, 2005 NASCAR Busch Series, 2005 NASCAR Craftsman Truck Series, 2006 NASCAR Nextel Cup Series"
SoccerLeague_left.csv,title,2,Magazine_left,title,0.5250201225280762,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Mad (magazine), National Lampoon (magazine), Punch (magazine), Playboy, Rolling Stone"
SoccerLeague_left.csv,title,2,NationalFootballLeagueSeason_left,title,0.523798942565918,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles"
SoccerLeague_left.csv,title,2,EthnicGroup_right,title,0.5227129459381104,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","African Americans, Arabs, Aleut, Basques, Ecuadorians"
SoccerLeague_left.csv,title,2,Legislature_right,title,0.5217385292053223,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Sejm, House of Representatives of the Netherlands, Parliament of Sweden, Diet of Japan, Storting"
SoccerLeague_left.csv,title,2,Wrestler_right,title,0.5202916264533997,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Amy Dumas, Chavo Guerrero Sr., Chavo Guerrero Jr., Val Venis, Rhino (wrestler)"
SoccerLeague_left.csv,title,2,Enzyme_right,title,0.519769549369812,"Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup","Adenylyl cyclase, NADH:ubiquinone reductase (H+-translocating), Ribonuclease H, Guanylyl cyclase, Bovine pancreatic ribonuclease"
Country_left.csv,title,3,Country_right,title,0.6402987241744995,"Algeria, Andorra, Aruba, Angola, Albania","Kosovo (region), Myanmar, Qing dynasty, Special administrative regions of China, Kingdom of Northumbria"
Country_left.csv,title,3,Country_left,title,0.6110682487487793,"Algeria, Andorra, Aruba, Angola, Albania","Algeria, Andorra, Aruba, Angola, Albania"
Country_left.csv,title,3,SoccerLeague_left,title,0.585873007774353,"Algeria, Andorra, Aruba, Angola, Albania","Premier League, Serie A, Schleswig-Holstein, La Liga, Mitropa Cup"
Country_left.csv,title,3,Legislature_right,title,0.5821645259857178,"Algeria, Andorra, Aruba, Angola, Albania","Sejm, House of Representatives of the Netherlands, Parliament of Sweden, Diet of Japan, Storting"
Country_left.csv,title,3,SoccerLeague_right,title,0.5803971886634827,"Algeria, Andorra, Aruba, Angola, Albania","National League (English football), USL W-League, J1 League, Gibraltar Premier Division, Persian Gulf Pro League"
Country_left.csv,title,3,GivenName_right,title,0.5748862028121948,"Algeria, Andorra, Aruba, Angola, Albania","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing"
Country_left.csv,title,3,SportsLeague_right,title,0.5747759342193604,"Algeria, Andorra, Aruba, Angola, Albania","World Rugby Sevens Series, Sevens World Series, FIVB Volleyball World Cup, National Basketball League (Australia), National League (English football)"
Country_left.csv,title,3,Legislature_left,title,0.5706801414489746,"Algeria, Andorra, Aruba, Angola, Albania","Bundestag, Council of the European Union, European Parliament, House of Lords, House of Commons of the United Kingdom"
Country_left.csv,title,3,Monarch_right,title,0.5706506967544556,"Algeria, Andorra, Aruba, Angola, Albania","Emperor Kinmei, Emperor Tenmu, Emperor Monmu, Anastasius I Dicorus, Theodoric the Great"
Country_left.csv,title,3,Magazine_right,title,0.5699821710586548,"Algeria, Andorra, Aruba, Angola, Albania","The Raven: Anarchist Quarterly, Next Magazine (Chinese magazine), Men's Health, Seventeen (American magazine), Liberty (libertarian magazine)"
Country_left.csv,title,3,Artwork_left,title,0.5689167976379395,"Algeria, Andorra, Aruba, Angola, Albania","David (Michelangelo), Venus de Milo, Manneken Pis, Mona Lisa, The Last Supper (Leonardo da Vinci)"
Country_left.csv,title,3,RugbyLeague_left,title,0.5687474608421326,"Algeria, Andorra, Aruba, Angola, Albania","Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship"
Country_left.csv,title,3,EthnicGroup_right,title,0.5685501098632812,"Algeria, Andorra, Aruba, Angola, Albania","African Americans, Arabs, Aleut, Basques, Ecuadorians"
Country_left.csv,title,3,Race_right,title,0.5656310319900513,"Algeria, Andorra, Aruba, Angola, Albania","2000 Guineas Stakes, St Leger Stakes, W.S. Cox Plate, 1000 Guineas Stakes, Duchess of Cambridge Stakes"
