query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values
FootballLeagueSeason_left.csv,title,1,UnitOfWork_left,id,0.5351203083992004,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,GivenName_left,id,0.5335972309112549,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,ChristianBishop_left,id,0.5320624113082886,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,Drug_left,id,0.5320624113082886,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,Magazine_left,id,0.5312759876251221,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,SportFacility_left,id,0.5310793519020081,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,EthnicGroup_left,id,0.5301387906074524,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,Election_left,id,0.5294260382652283,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,Hospital_left,id,0.5293756723403931,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,MemberOfParliament_left,id,0.529334545135498,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,Case_left,id,0.5290557146072388,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,TelevisionStation_left,id,0.528985857963562,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,Wrestler_left,id,0.5286415815353394,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,Enzyme_left,id,0.5286355018615723,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,HistoricBuilding_left,id,0.5284334421157837,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
FootballLeagueSeason_left.csv,title,1,PoliticalParty_left,id,0.5265927314758301,"2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season","0, 1, 2, 3, 4"
UnitOfWork_left.csv,title,2,Case_left,title,0.7089285850524902,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade"
UnitOfWork_left.csv,title,2,UnitOfWork_right,title,0.6689822673797607,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Heart of Atlanta Motel, Inc. v. United States, NAACP v. Alabama, Santa Clara County v. Southern Pacific Railroad Co., Connecticut General Life Insurance Co. v. Johnson, Brushaber v. Union Pacific Railroad Co."
UnitOfWork_left.csv,title,2,Case_right,title,0.6689822673797607,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Heart of Atlanta Motel, Inc. v. United States, NAACP v. Alabama, Santa Clara County v. Southern Pacific Railroad Co., Connecticut General Life Insurance Co. v. Johnson, Brushaber v. Union Pacific Railroad Co."
UnitOfWork_left.csv,title,2,GovernmentAgency_right,title,0.5022748112678528,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Australian Signals Directorate, Executive Office of the President, Communications Security Establishment, Global Affairs Canada, Department of Foreign Affairs, Trade and Development"
UnitOfWork_left.csv,title,2,GovernmentAgency_left,title,0.5016672015190125,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Canadian Radio-television and Telecommunications Commission, Cheka, Centers for Disease Control and Prevention, California Department of Transportation, DARPA"
UnitOfWork_left.csv,title,2,Wrestler_right,title,0.4969466626644134,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Amy Dumas, Chavo Guerrero Sr., Chavo Guerrero Jr., Val Venis, Rhino (wrestler)"
UnitOfWork_left.csv,title,2,ChristianBishop_right,title,0.4967458546161651,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Ealdred (archbishop of York), Saint Matthew, Bartholomew I of Constantinople, Pandulf Verraccio, William Courtenay"
UnitOfWork_left.csv,title,2,ChristianBishop_left,title,0.4930129945278168,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Ambrose, Ealdred (bishop), Absalon, Augustine of Hippo, Antipope John XXIII"
UnitOfWork_left.csv,title,2,Race_right,title,0.4928906559944153,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","2000 Guineas Stakes, St Leger Stakes, W.S. Cox Plate, 1000 Guineas Stakes, Duchess of Cambridge Stakes"
UnitOfWork_left.csv,title,2,PoliticalParty_left,title,0.4862350523471832,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party"
UnitOfWork_left.csv,title,2,Legislature_right,title,0.4851107001304626,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Sejm, House of Representatives of the Netherlands, Parliament of Sweden, Diet of Japan, Storting"
UnitOfWork_left.csv,title,2,Legislature_left,title,0.4845257997512817,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Bundestag, Council of the European Union, European Parliament, House of Lords, House of Commons of the United Kingdom"
UnitOfWork_left.csv,title,2,MemberOfParliament_right,title,0.4834873676300049,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","George Stevenson (MP), Edward Jerningham Wakefield, Greville Janner, Joshua Benjamin Jeyaretnam, Roger Williams (UK politician)"
UnitOfWork_left.csv,title,2,Song_left,title,0.4813477993011474,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","America the Beautiful, Go Down Moses, Take Me Out to the Ball Game, Twinkle Twinkle Little Star, Flower of Scotland"
UnitOfWork_left.csv,title,2,Election_left,title,0.4811036884784698,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","United Kingdom general election, 2001, United States presidential election, 2000, United States presidential election, 1996, United Kingdom general election, 1997, United States presidential election, 1988"
UnitOfWork_left.csv,title,2,TelevisionStation_right,title,0.4794042408466339,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","ITV, Fox Sports Net, Showtime (TV network), ITV1, TLC (TV network)"
UnitOfWork_left.csv,title,2,Election_right,title,0.4787828624248504,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Scottish Parliament election, 2003, California gubernatorial recall election, 2003, Scottish Parliament election, 1999, Belgian general election, 2003, Danish general election, 2001"
UnitOfWork_left.csv,title,2,Magazine_right,title,0.4780889749526977,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","The Raven: Anarchist Quarterly, Next Magazine (Chinese magazine), Men's Health, Seventeen (American magazine), Liberty (libertarian magazine)"
UnitOfWork_left.csv,title,2,GivenName_left,title,0.4756753146648407,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Adrian, Alexander, Anastasius, Alexius, Alexandra"
UnitOfWork_left.csv,title,2,MemberOfParliament_left,title,0.4753293693065643,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Horace Walpole, Louis Riel, Oswald Mosley, Tam Dalyell, Neil Turner (British politician)"
UnitOfWork_left.csv,title,2,TelevisionStation_left,title,0.4747309386730194,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","BBC Red Button, BBC News (TV channel), Channel 4, MTV, BBC World News"
UnitOfWork_left.csv,title,2,Wrestler_left,title,0.4733667373657226,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Sean Waltman, Pedro Morales, Bruiser Brody, Shirley Crabtree, Lita (wrestler)"
UnitOfWork_left.csv,title,2,RugbyLeague_left,title,0.4730046987533569,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Devon, Rugby World Cup, Six Nations Championship, Cumbria, The Rugby Championship"
UnitOfWork_left.csv,title,2,Artwork_right,title,0.4713319838047027,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Portlandia, La Danse (Bouguereau), La Danse, The Return of Spring, The Night Watch (painting)"
UnitOfWork_left.csv,title,2,Magazine_left,title,0.4703515768051147,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Mad (magazine), National Lampoon (magazine), Punch (magazine), Playboy, Rolling Stone"
UnitOfWork_left.csv,title,2,SportFacility_left,title,0.4695618748664856,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Craven Cottage, Cardiff Arms Park, Melbourne Cricket Ground, Shea Stadium, Yankee Stadium (1923)"
UnitOfWork_left.csv,title,2,Artwork_left,title,0.4693688452243805,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","David (Michelangelo), Venus de Milo, Manneken Pis, Mona Lisa, The Last Supper (Leonardo da Vinci)"
UnitOfWork_left.csv,title,2,Country_left,title,0.4686970114707947,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Algeria, Andorra, Aruba, Angola, Albania"
UnitOfWork_left.csv,title,2,PoliticalParty_right,title,0.4685876667499542,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Christian Social Union of Bavaria, Movimiento Libertario, Labour United, Labour Union (Poland), Whig (British political party)"
UnitOfWork_left.csv,title,2,RailwayLine_left,title,0.4685156345367431,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","London Post Office Railway, Waterloo & City line, Tandy Center Subway, Central line, Metropolitan line"
UnitOfWork_left.csv,title,2,Monarch_left,title,0.4681743681430816,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos"
UnitOfWork_left.csv,title,2,SportFacility_right,title,0.4671076536178589,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Centre Bell, Talking Stick Resort Arena, Moda Center, Astrodome, NRG Stadium"
UnitOfWork_left.csv,title,2,Race_left,title,0.4669032394886017,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Kentucky Derby, Melbourne Cup, Tour de France, Preakness Stakes, Kentucky Oaks"
UnitOfWork_left.csv,title,2,Award_left,title,0.4668959081172943,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Academy Award, Academy Award for Best Production Design, Major League Baseball Most Valuable Player Award, Major League Baseball Rookie of the Year Award, Man Booker Prize"
UnitOfWork_left.csv,title,2,EthnicGroup_right,title,0.4658544361591339,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","African Americans, Arabs, Aleut, Basques, Ecuadorians"
UnitOfWork_left.csv,title,2,BasketballTeam_right,title,0.4651871621608734,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United"
UnitOfWork_left.csv,title,2,NaturalEvent_right,title,0.4644201695919037,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","1988 Armenian earthquake, 1935 Quetta earthquake, 2006 Yogyakarta earthquake, 2006 Pangandaran earthquake and tsunami, 2006 Hengchun earthquakes"
UnitOfWork_left.csv,title,2,Country_right,title,0.4635256230831146,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Kosovo (region), Myanmar, Qing dynasty, Special administrative regions of China, Kingdom of Northumbria"
UnitOfWork_left.csv,title,2,ShoppingMall_right,title,0.4635130167007446,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","The Galleria, The Shops at Prudential Center, Fashion Centre at Pentagon City, Sydney Central Plaza, Mahatma Jyotiba Phule Mandai"
UnitOfWork_left.csv,title,2,BasketballTeam_left,title,0.4631675481796264,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Boston Celtics, Brooklyn Nets, New York Knicks, Orlando Magic, Miami Heat"
UnitOfWork_left.csv,title,2,Tournament_right,title,0.4631351828575134,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Women's PGA Championship, AT&T Pebble Beach Pro-Am, 2004 AFF Championship, Senior Open Championship, ANA Inspiration"
UnitOfWork_left.csv,title,2,Song_right,title,0.4630522131919861,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Twinkle, Twinkle, Little Star, Yesterday (Beatles song), When My Baby Smiles at Me (song), Lavender's Blue, Angel of Death (Slayer song)"
UnitOfWork_left.csv,title,2,SportsLeague_left,title,0.4627442359924316,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","American Football League, Devon, Premier League, Italian Football League, Serie A"
UnitOfWork_left.csv,title,2,Noble_left,title,0.4622566998004913,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Afonso de Albuquerque, Cesare Borgia, Francesco I Sforza, George Frederick, Margrave of Brandenburg-Ansbach, Isabella d'Este"
UnitOfWork_left.csv,title,2,Stadium_right,title,0.4618582427501678,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Centre Bell, Talking Stick Resort Arena, Moda Center, Astrodome, NRG Stadium"
UnitOfWork_left.csv,title,2,Noble_right,title,0.4618358612060547,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Humbert I, Count of Savoy, Humbert II, Count of Savoy, Humbert III, Count of Savoy, Thomas, Count of Savoy, William Marshal, 1st Earl of Pembroke (2nd Creation)"
UnitOfWork_left.csv,title,2,Venue_left,title,0.4609537720680237,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Fenway Park, La Scala, Moulin Rouge, Savoy Theatre, Abbey Road Studios"
UnitOfWork_left.csv,title,2,Drug_right,title,0.4606639146804809,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Bacillus Calmette-Gu̩rin, N,N-Dimethyltryptamine, Hyoscine hydrobromide, Valproate, Interferon beta 1a"
UnitOfWork_left.csv,title,2,Device_right,title,0.4603334665298462,"Marbury v. Madison, Eldred v. Ashcroft, Edwards v. Aguillard, Brown v. Board of Education, Roe v. Wade","Game com, Crossbow bolt, 32X, Sega CD, Tsurugi (sword)"
